[E-582] matching-i |T|=25000 nodes=5001/5001/5001 bank=33490.458 start(tightened)=33490.458 T0=2.0 cool=0.9999 tabuK=200 fill_every=20000 seed=7
  it=20000 t=0s T=0.271 cur~33471.2 tightened=33473.515 best=33490.458 acc=6 worse=6
  it=45540000 t=748s T=0.050 cur~33480.8 tightened=33486.720 best=33490.458 acc=2163 worse=1058
  it=45560000 t=748s T=0.050 cur~33480.8 tightened=33486.720 best=33490.458 acc=2163 worse=1058
  it=45580000 t=749s T=0.050 cur~33480.8 tightened=33486.720 best=33490.458 acc=2163 worse=1058
  it=45600000 t=749s T=0.050 cur~33480.8 tightened=33486.720 best=33490.458 acc=2163 worse=1058
  [reheat] T<-2.0 resume best=33490.458
  it=45620000 t=749s T=0.271 cur~33473.2 tightened=33490.458 best=33490.458 acc=2170 worse=1063
  it=45640000 t=750s T=0.050 cur~33476.2 tightened=33486.728 best=33490.458 acc=2171 worse=1063
  it=45660000 t=750s T=0.050 cur~33476.2 tightened=33486.728 best=33490.458 acc=2171 worse=1063
  it=45680000 t=750s T=0.050 cur~33476.2 tightened=33486.728 best=33490.458 acc=2171 worse=1063
  it=45700000 t=751s T=0.050 cur~33476.2 tightened=33486.728 best=33490.458 acc=2171 worse=1063
  it=45720000 t=751s T=0.050 cur~33476.2 tightened=33486.728 best=33490.458 acc=2171 worse=1063
  it=45740000 t=751s T=0.050 cur~33476.0 tightened=33486.505 best=33490.458 acc=2172 worse=1064
  it=45760000 t=752s T=0.050 cur~33478.9 tightened=33486.505 best=33490.458 acc=2173 worse=1064
  it=45780000 t=752s T=0.050 cur~33478.9 tightened=33486.505 best=33490.458 acc=2173 worse=1064
  it=45800000 t=752s T=0.050 cur~33479.7 tightened=33486.505 best=33490.458 acc=2174 worse=1064
  it=45820000 t=753s T=0.050 cur~33479.7 tightened=33486.505 best=33490.458 acc=2174 worse=1064
  it=45840000 t=753s T=0.050 cur~33479.7 tightened=33486.505 best=33490.458 acc=2174 worse=1064
  it=45860000 t=753s T=0.050 cur~33480.8 tightened=33487.554 best=33490.458 acc=2176 worse=1064
  it=45880000 t=754s T=0.050 cur~33480.8 tightened=33487.554 best=33490.458 acc=2176 worse=1064
  it=45900000 t=754s T=0.050 cur~33480.8 tightened=33487.554 best=33490.458 acc=2176 worse=1064
  it=45920000 t=754s T=0.050 cur~33481.6 tightened=33488.356 best=33490.458 acc=2177 worse=1064
  it=45940000 t=755s T=0.050 cur~33481.6 tightened=33488.356 best=33490.458 acc=2177 worse=1064
  it=45960000 t=755s T=0.050 cur~33481.5 tightened=33488.319 best=33490.458 acc=2178 worse=1065
  it=45980000 t=755s T=0.050 cur~33481.6 tightened=33488.356 best=33490.458 acc=2179 worse=1065
  it=46000000 t=756s T=0.050 cur~33481.6 tightened=33488.356 best=33490.458 acc=2179 worse=1065
  [reheat] T<-2.0 resume best=33490.458
  it=46020000 t=756s T=0.271 cur~33489.5 tightened=33490.458 best=33490.458 acc=2183 worse=1068
  it=46040000 t=756s T=0.050 cur~33489.2 tightened=33490.458 best=33490.458 acc=2184 worse=1069
  it=46060000 t=757s T=0.050 cur~33489.2 tightened=33490.458 best=33490.458 acc=2184 worse=1069
  it=46080000 t=757s T=0.050 cur~33489.2 tightened=33490.458 best=33490.458 acc=2184 worse=1069
  it=46100000 t=757s T=0.050 cur~33489.2 tightened=33490.458 best=33490.458 acc=2184 worse=1069
  it=46120000 t=758s T=0.050 cur~33489.2 tightened=33490.458 best=33490.458 acc=2184 worse=1069
  it=46140000 t=758s T=0.050 cur~33489.2 tightened=33490.458 best=33490.458 acc=2184 worse=1069
  it=46160000 t=758s T=0.050 cur~33489.2 tightened=33490.458 best=33490.458 acc=2184 worse=1069
  it=46180000 t=759s T=0.050 cur~33489.2 tightened=33490.458 best=33490.458 acc=2184 worse=1069
  it=46200000 t=759s T=0.050 cur~33490.0 tightened=33490.458 best=33490.458 acc=2185 worse=1069
  it=46220000 t=759s T=0.050 cur~33490.0 tightened=33490.458 best=33490.458 acc=2185 worse=1069
  it=46240000 t=760s T=0.050 cur~33490.0 tightened=33490.458 best=33490.458 acc=2185 worse=1069
  it=46260000 t=760s T=0.050 cur~33490.0 tightened=33490.458 best=33490.458 acc=2185 worse=1069
  it=46280000 t=760s T=0.050 cur~33490.0 tightened=33490.458 best=33490.458 acc=2185 worse=1069
  it=46300000 t=761s T=0.050 cur~33490.2 tightened=33490.458 best=33490.458 acc=2186 worse=1069
  it=46320000 t=761s T=0.050 cur~33490.2 tightened=33490.458 best=33490.458 acc=2186 worse=1069
  it=46340000 t=761s T=0.050 cur~33490.2 tightened=33490.458 best=33490.458 acc=2186 worse=1069
  it=46360000 t=762s T=0.050 cur~33490.2 tightened=33490.458 best=33490.458 acc=2186 worse=1069
  it=46380000 t=762s T=0.050 cur~33490.2 tightened=33490.458 best=33490.458 acc=2186 worse=1069
  it=46400000 t=762s T=0.050 cur~33490.2 tightened=33490.458 best=33490.458 acc=2186 worse=1069
  [reheat] T<-2.0 resume best=33490.458
  it=46420000 t=763s T=0.271 cur~33471.3 tightened=33483.750 best=33490.458 acc=2191 worse=1074
  it=46440000 t=763s T=0.050 cur~33471.3 tightened=33483.750 best=33490.458 acc=2191 worse=1074
  it=46460000 t=763s T=0.050 cur~33474.1 tightened=33487.264 best=33490.458 acc=2193 worse=1074
  it=46480000 t=764s T=0.050 cur~33478.9 tightened=33487.264 best=33490.458 acc=2194 worse=1074
  it=46500000 t=764s T=0.050 cur~33478.9 tightened=33487.264 best=33490.458 acc=2194 worse=1074
  it=46520000 t=764s T=0.050 cur~33479.9 tightened=33487.264 best=33490.458 acc=2196 worse=1074
  it=46540000 t=765s T=0.050 cur~33479.9 tightened=33487.264 best=33490.458 acc=2196 worse=1074
  it=46560000 t=765s T=0.050 cur~33482.3 tightened=33487.264 best=33490.458 acc=2198 worse=1074
  it=46580000 t=765s T=0.050 cur~33484.2 tightened=33487.264 best=33490.458 acc=2199 worse=1074
  it=46600000 t=766s T=0.050 cur~33484.2 tightened=33487.264 best=33490.458 acc=2199 worse=1074
  it=46620000 t=766s T=0.050 cur~33484.2 tightened=33487.264 best=33490.458 acc=2199 worse=1074
  it=46640000 t=766s T=0.050 cur~33484.2 tightened=33487.264 best=33490.458 acc=2199 worse=1074
  it=46660000 t=767s T=0.050 cur~33484.2 tightened=33487.264 best=33490.458 acc=2199 worse=1074
  it=46680000 t=767s T=0.050 cur~33487.9 tightened=33490.421 best=33490.458 acc=2200 worse=1074
  it=46700000 t=767s T=0.050 cur~33487.9 tightened=33490.421 best=33490.458 acc=2200 worse=1074
  it=46720000 t=768s T=0.050 cur~33487.9 tightened=33490.421 best=33490.458 acc=2200 worse=1074
  it=46740000 t=768s T=0.050 cur~33488.0 tightened=33490.421 best=33490.458 acc=2201 worse=1074
  it=46760000 t=768s T=0.050 cur~33488.0 tightened=33490.421 best=33490.458 acc=2201 worse=1074
  it=46780000 t=769s T=0.050 cur~33488.0 tightened=33490.421 best=33490.458 acc=2201 worse=1074
  it=46800000 t=769s T=0.050 cur~33488.0 tightened=33490.458 best=33490.458 acc=2202 worse=1074
  [reheat] T<-2.0 resume best=33490.458
  it=46820000 t=769s T=0.271 cur~33484.6 tightened=33485.414 best=33490.458 acc=2205 worse=1077
  it=46840000 t=770s T=0.050 cur~33484.6 tightened=33485.414 best=33490.458 acc=2205 worse=1077
  it=46860000 t=770s T=0.050 cur~33484.6 tightened=33485.414 best=33490.458 acc=2205 worse=1077
  it=46880000 t=770s T=0.050 cur~33489.0 tightened=33489.835 best=33490.458 acc=2206 worse=1077
  it=46900000 t=771s T=0.050 cur~33489.0 tightened=33489.835 best=33490.458 acc=2206 worse=1077
  it=46920000 t=771s T=0.050 cur~33489.0 tightened=33489.835 best=33490.458 acc=2206 worse=1077
  it=46940000 t=771s T=0.050 cur~33489.8 tightened=33489.835 best=33490.458 acc=2207 worse=1077
  it=46960000 t=772s T=0.050 cur~33490.2 tightened=33490.421 best=33490.458 acc=2209 worse=1078
  it=46980000 t=772s T=0.050 cur~33490.2 tightened=33490.421 best=33490.458 acc=2209 worse=1078
  it=47000000 t=772s T=0.050 cur~33490.2 tightened=33490.421 best=33490.458 acc=2209 worse=1078
  it=47020000 t=773s T=0.050 cur~33490.2 tightened=33490.421 best=33490.458 acc=2209 worse=1078
  it=47040000 t=773s T=0.050 cur~33490.2 tightened=33490.421 best=33490.458 acc=2209 worse=1078
  it=47060000 t=773s T=0.050 cur~33490.2 tightened=33490.421 best=33490.458 acc=2209 worse=1078
  it=47080000 t=774s T=0.050 cur~33490.2 tightened=33490.421 best=33490.458 acc=2209 worse=1078
  it=47100000 t=774s T=0.050 cur~33490.4 tightened=33490.421 best=33490.458 acc=2210 worse=1078
  it=47120000 t=774s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=2211 worse=1078
  it=47140000 t=774s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=2211 worse=1078
  it=47160000 t=775s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=2211 worse=1078
  it=47180000 t=775s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=2211 worse=1078
  it=47200000 t=775s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=2211 worse=1078
  [reheat] T<-2.0 resume best=33490.458
  it=47220000 t=775s T=0.271 cur~33447.1 tightened=33474.133 best=33490.458 acc=2221 worse=1087
  it=47240000 t=776s T=0.050 cur~33451.8 tightened=33467.482 best=33490.458 acc=2224 worse=1088
  it=47260000 t=776s T=0.050 cur~33451.8 tightened=33467.482 best=33490.458 acc=2224 worse=1088
  it=47280000 t=776s T=0.050 cur~33451.8 tightened=33467.482 best=33490.458 acc=2224 worse=1088
  it=47300000 t=777s T=0.050 cur~33454.2 tightened=33473.578 best=33490.458 acc=2227 worse=1088
  it=47320000 t=777s T=0.050 cur~33458.5 tightened=33471.795 best=33490.458 acc=2229 worse=1088
  it=47340000 t=777s T=0.050 cur~33467.4 tightened=33473.460 best=33490.458 acc=2232 worse=1089
  it=47360000 t=778s T=0.050 cur~33467.5 tightened=33473.578 best=33490.458 acc=2233 worse=1089
  it=47380000 t=778s T=0.050 cur~33469.8 tightened=33476.753 best=33490.458 acc=2235 worse=1090
  it=47400000 t=778s T=0.050 cur~33469.8 tightened=33476.753 best=33490.458 acc=2235 worse=1090
  it=47420000 t=778s T=0.050 cur~33469.8 tightened=33476.753 best=33490.458 acc=2235 worse=1090
  it=47440000 t=779s T=0.050 cur~33469.8 tightened=33476.753 best=33490.458 acc=2235 worse=1090
  it=47460000 t=779s T=0.050 cur~33469.8 tightened=33476.753 best=33490.458 acc=2235 worse=1090
  it=47480000 t=779s T=0.050 cur~33471.1 tightened=33477.271 best=33490.458 acc=2237 worse=1090
  it=47500000 t=780s T=0.050 cur~33471.1 tightened=33477.271 best=33490.458 acc=2237 worse=1090
  it=47520000 t=780s T=0.050 cur~33471.1 tightened=33477.308 best=33490.458 acc=2238 worse=1090
  it=47540000 t=780s T=0.050 cur~33476.5 tightened=33477.308 best=33490.458 acc=2239 worse=1090
  it=47560000 t=781s T=0.050 cur~33476.5 tightened=33477.308 best=33490.458 acc=2239 worse=1090
  it=47580000 t=781s T=0.050 cur~33483.1 tightened=33483.922 best=33490.458 acc=2240 worse=1090
  it=47600000 t=781s T=0.050 cur~33483.1 tightened=33483.922 best=33490.458 acc=2240 worse=1090
  [reheat] T<-2.0 resume best=33490.458
  it=47620000 t=782s T=0.271 cur~33442.1 tightened=33473.199 best=33490.458 acc=2252 worse=1101
  it=47640000 t=782s T=0.050 cur~33454.1 tightened=33468.768 best=33490.458 acc=2255 worse=1101
  it=47660000 t=782s T=0.050 cur~33458.6 tightened=33473.221 best=33490.458 acc=2259 worse=1102
  it=47680000 t=783s T=0.050 cur~33462.3 tightened=33475.521 best=33490.458 acc=2262 worse=1102
  it=47700000 t=783s T=0.050 cur~33478.5 tightened=33482.980 best=33490.458 acc=2267 worse=1102
  it=47720000 t=783s T=0.050 cur~33479.9 tightened=33482.980 best=33490.458 acc=2268 worse=1102
  it=47740000 t=784s T=0.050 cur~33479.9 tightened=33482.980 best=33490.458 acc=2268 worse=1102
  it=47760000 t=784s T=0.050 cur~33480.5 tightened=33482.980 best=33490.458 acc=2269 worse=1102
  it=47780000 t=784s T=0.050 cur~33482.2 tightened=33484.388 best=33490.458 acc=2271 worse=1102
  it=47800000 t=784s T=0.050 cur~33482.5 tightened=33484.388 best=33490.458 acc=2272 worse=1102
  it=47820000 t=785s T=0.050 cur~33484.2 tightened=33487.004 best=33490.458 acc=2274 worse=1103
  it=47840000 t=785s T=0.050 cur~33484.2 tightened=33487.004 best=33490.458 acc=2274 worse=1103
  it=47860000 t=785s T=0.050 cur~33484.2 tightened=33487.004 best=33490.458 acc=2274 worse=1103
  it=47880000 t=786s T=0.050 cur~33488.0 tightened=33489.993 best=33490.458 acc=2275 worse=1103
  it=47900000 t=786s T=0.050 cur~33488.0 tightened=33489.993 best=33490.458 acc=2275 worse=1103
  it=47920000 t=786s T=0.050 cur~33488.0 tightened=33489.993 best=33490.458 acc=2275 worse=1103
  it=47940000 t=787s T=0.050 cur~33488.0 tightened=33489.993 best=33490.458 acc=2275 worse=1103
  it=47960000 t=787s T=0.050 cur~33489.1 tightened=33489.993 best=33490.458 acc=2276 worse=1103
  it=47980000 t=787s T=0.050 cur~33489.1 tightened=33489.993 best=33490.458 acc=2276 worse=1103
  it=48000000 t=788s T=0.050 cur~33489.1 tightened=33489.993 best=33490.458 acc=2276 worse=1103
  [reheat] T<-2.0 resume best=33490.458
  it=48020000 t=788s T=0.271 cur~33469.9 tightened=33483.663 best=33490.458 acc=2283 worse=1110
  it=48040000 t=788s T=0.050 cur~33471.9 tightened=33483.663 best=33490.458 acc=2284 worse=1110
  it=48060000 t=789s T=0.050 cur~33480.3 tightened=33484.370 best=33490.458 acc=2285 worse=1110
  it=48080000 t=789s T=0.050 cur~33482.4 tightened=33486.480 best=33490.458 acc=2286 worse=1110
  it=48100000 t=789s T=0.050 cur~33482.4 tightened=33486.480 best=33490.458 acc=2286 worse=1110
  it=48120000 t=790s T=0.050 cur~33483.9 tightened=33484.584 best=33490.458 acc=2287 worse=1110
  it=48140000 t=790s T=0.050 cur~33483.9 tightened=33484.584 best=33490.458 acc=2287 worse=1110
  it=48160000 t=790s T=0.050 cur~33483.9 tightened=33484.584 best=33490.458 acc=2287 worse=1110
  it=48180000 t=791s T=0.050 cur~33483.9 tightened=33484.584 best=33490.458 acc=2287 worse=1110
  it=48200000 t=791s T=0.050 cur~33484.1 tightened=33484.820 best=33490.458 acc=2288 worse=1110
  it=48220000 t=791s T=0.050 cur~33484.1 tightened=33484.820 best=33490.458 acc=2288 worse=1110
  it=48240000 t=792s T=0.050 cur~33484.6 tightened=33484.820 best=33490.458 acc=2289 worse=1110
  it=48260000 t=792s T=0.050 cur~33484.6 tightened=33484.820 best=33490.458 acc=2289 worse=1110
  it=48280000 t=792s T=0.050 cur~33484.6 tightened=33484.820 best=33490.458 acc=2289 worse=1110
  it=48300000 t=793s T=0.050 cur~33484.8 tightened=33484.820 best=33490.458 acc=2290 worse=1110
  it=48320000 t=793s T=0.050 cur~33484.8 tightened=33484.820 best=33490.458 acc=2290 worse=1110
  it=48340000 t=793s T=0.050 cur~33484.8 tightened=33484.820 best=33490.458 acc=2290 worse=1110
  it=48360000 t=793s T=0.050 cur~33484.8 tightened=33484.820 best=33490.458 acc=2290 worse=1110
  it=48380000 t=794s T=0.050 cur~33484.8 tightened=33484.820 best=33490.458 acc=2290 worse=1110
  it=48400000 t=794s T=0.050 cur~33484.8 tightened=33484.820 best=33490.458 acc=2290 worse=1110
  [reheat] T<-2.0 resume best=33490.458
  it=48420000 t=794s T=0.271 cur~33462.6 tightened=33474.242 best=33490.458 acc=2300 worse=1118
  it=48440000 t=795s T=0.050 cur~33462.6 tightened=33474.242 best=33490.458 acc=2301 worse=1118
  it=48460000 t=795s T=0.050 cur~33462.6 tightened=33474.242 best=33490.458 acc=2301 worse=1118
  it=48480000 t=795s T=0.050 cur~33466.3 tightened=33476.413 best=33490.458 acc=2303 worse=1118
  it=48500000 t=796s T=0.050 cur~33466.3 tightened=33476.413 best=33490.458 acc=2303 worse=1118
  it=48520000 t=796s T=0.050 cur~33476.0 tightened=33486.062 best=33490.458 acc=2304 worse=1118
  it=48540000 t=796s T=0.050 cur~33476.5 tightened=33486.062 best=33490.458 acc=2305 worse=1118
  it=48560000 t=797s T=0.050 cur~33476.5 tightened=33486.062 best=33490.458 acc=2305 worse=1118
  it=48580000 t=797s T=0.050 cur~33476.5 tightened=33486.062 best=33490.458 acc=2305 worse=1118
  it=48600000 t=797s T=0.050 cur~33476.7 tightened=33483.414 best=33490.458 acc=2306 worse=1118
  it=48620000 t=798s T=0.050 cur~33478.8 tightened=33483.414 best=33490.458 acc=2307 worse=1118
  it=48640000 t=798s T=0.050 cur~33479.8 tightened=33483.627 best=33490.458 acc=2309 worse=1118
  it=48660000 t=798s T=0.050 cur~33479.8 tightened=33483.627 best=33490.458 acc=2309 worse=1118
  it=48680000 t=799s T=0.050 cur~33479.8 tightened=33483.627 best=33490.458 acc=2309 worse=1118
  it=48700000 t=799s T=0.050 cur~33479.8 tightened=33483.627 best=33490.458 acc=2309 worse=1118
  it=48720000 t=799s T=0.050 cur~33479.8 tightened=33483.627 best=33490.458 acc=2309 worse=1118
  it=48740000 t=800s T=0.050 cur~33479.6 tightened=33483.627 best=33490.458 acc=2310 worse=1119
  it=48760000 t=800s T=0.050 cur~33479.6 tightened=33483.627 best=33490.458 acc=2310 worse=1119
  it=48780000 t=800s T=0.050 cur~33479.6 tightened=33483.627 best=33490.458 acc=2310 worse=1119
  it=48800000 t=801s T=0.050 cur~33479.6 tightened=33483.627 best=33490.458 acc=2310 worse=1119
  [reheat] T<-2.0 resume best=33490.458
  it=48820000 t=801s T=0.271 cur~33459.6 tightened=33481.929 best=33490.458 acc=2320 worse=1129
  it=48840000 t=801s T=0.050 cur~33460.4 tightened=33483.128 best=33490.458 acc=2322 worse=1129
  it=48860000 t=802s T=0.050 cur~33460.4 tightened=33483.128 best=33490.458 acc=2322 worse=1129
  it=48880000 t=802s T=0.050 cur~33466.0 tightened=33480.720 best=33490.458 acc=2325 worse=1129
  it=48900000 t=802s T=0.050 cur~33467.1 tightened=33480.720 best=33490.458 acc=2327 worse=1129
  it=48920000 t=803s T=0.050 cur~33467.1 tightened=33480.720 best=33490.458 acc=2327 worse=1129
  it=48940000 t=803s T=0.050 cur~33467.1 tightened=33480.720 best=33490.458 acc=2327 worse=1129
  it=48960000 t=803s T=0.050 cur~33467.1 tightened=33480.720 best=33490.458 acc=2327 worse=1129
  it=48980000 t=804s T=0.050 cur~33467.1 tightened=33480.720 best=33490.458 acc=2327 worse=1129
  it=49000000 t=804s T=0.050 cur~33467.1 tightened=33480.720 best=33490.458 acc=2327 worse=1129
  it=49020000 t=804s T=0.050 cur~33467.1 tightened=33480.720 best=33490.458 acc=2327 worse=1129
  it=49040000 t=805s T=0.050 cur~33470.4 tightened=33482.397 best=33490.458 acc=2329 worse=1129
  it=49060000 t=805s T=0.050 cur~33470.4 tightened=33482.397 best=33490.458 acc=2329 worse=1129
  it=49080000 t=805s T=0.050 cur~33478.3 tightened=33482.183 best=33490.458 acc=2332 worse=1130
  it=49100000 t=806s T=0.050 cur~33479.6 tightened=33482.183 best=33490.458 acc=2333 worse=1130
  it=49120000 t=806s T=0.050 cur~33482.4 tightened=33484.919 best=33490.458 acc=2334 worse=1130
  it=49140000 t=806s T=0.050 cur~33482.4 tightened=33484.919 best=33490.458 acc=2334 worse=1130
  it=49160000 t=807s T=0.050 cur~33482.4 tightened=33484.919 best=33490.458 acc=2334 worse=1130
  it=49180000 t=807s T=0.050 cur~33482.4 tightened=33484.919 best=33490.458 acc=2334 worse=1130
  it=49200000 t=807s T=0.050 cur~33482.4 tightened=33484.919 best=33490.458 acc=2334 worse=1130
  [reheat] T<-2.0 resume best=33490.458
  it=49220000 t=808s T=0.271 cur~33480.6 tightened=33486.347 best=33490.458 acc=2344 worse=1138
  it=49240000 t=808s T=0.050 cur~33483.0 tightened=33488.696 best=33490.458 acc=2345 worse=1138
  it=49260000 t=809s T=0.050 cur~33483.4 tightened=33489.082 best=33490.458 acc=2346 worse=1138
  it=49280000 t=809s T=0.050 cur~33483.4 tightened=33489.082 best=33490.458 acc=2346 worse=1138
  it=49300000 t=809s T=0.050 cur~33483.4 tightened=33489.082 best=33490.458 acc=2346 worse=1138
  it=49320000 t=810s T=0.050 cur~33483.4 tightened=33489.082 best=33490.458 acc=2346 worse=1138
  it=49340000 t=810s T=0.050 cur~33483.4 tightened=33489.082 best=33490.458 acc=2346 worse=1138
  it=49360000 t=811s T=0.050 cur~33485.3 tightened=33487.165 best=33490.458 acc=2347 worse=1138
  it=49380000 t=811s T=0.050 cur~33486.4 tightened=33488.327 best=33490.458 acc=2348 worse=1138
  it=49400000 t=811s T=0.050 cur~33488.0 tightened=33488.327 best=33490.458 acc=2350 worse=1138
  it=49420000 t=812s T=0.050 cur~33488.0 tightened=33488.327 best=33490.458 acc=2350 worse=1138
  it=49440000 t=812s T=0.050 cur~33488.0 tightened=33488.327 best=33490.458 acc=2350 worse=1138
  it=49460000 t=812s T=0.050 cur~33488.3 tightened=33488.327 best=33490.458 acc=2351 worse=1138
  it=49480000 t=812s T=0.050 cur~33488.3 tightened=33488.327 best=33490.458 acc=2351 worse=1138
  it=49500000 t=813s T=0.050 cur~33488.3 tightened=33488.327 best=33490.458 acc=2351 worse=1138
  it=49520000 t=813s T=0.050 cur~33488.5 tightened=33488.541 best=33490.458 acc=2352 worse=1138
  it=49540000 t=813s T=0.050 cur~33488.5 tightened=33488.541 best=33490.458 acc=2352 worse=1138
  it=49560000 t=813s T=0.050 cur~33488.5 tightened=33488.541 best=33490.458 acc=2352 worse=1138
  it=49580000 t=814s T=0.050 cur~33488.5 tightened=33488.541 best=33490.458 acc=2352 worse=1138
  it=49600000 t=814s T=0.050 cur~33488.5 tightened=33488.541 best=33490.458 acc=2352 worse=1138
  [reheat] T<-2.0 resume best=33490.458
  it=49620000 t=814s T=0.271 cur~33474.4 tightened=33483.160 best=33490.458 acc=2360 worse=1146
  it=49640000 t=815s T=0.050 cur~33480.9 tightened=33487.572 best=33490.458 acc=2362 worse=1146
  it=49660000 t=815s T=0.050 cur~33480.9 tightened=33487.572 best=33490.458 acc=2362 worse=1146
  it=49680000 t=815s T=0.050 cur~33483.8 tightened=33490.458 best=33490.458 acc=2363 worse=1146
  it=49700000 t=816s T=0.050 cur~33484.3 tightened=33485.738 best=33490.458 acc=2365 worse=1146
  it=49720000 t=816s T=0.050 cur~33485.0 tightened=33487.835 best=33490.458 acc=2366 worse=1146
  it=49740000 t=816s T=0.050 cur~33485.0 tightened=33487.835 best=33490.458 acc=2366 worse=1146
  it=49760000 t=817s T=0.050 cur~33485.0 tightened=33487.835 best=33490.458 acc=2366 worse=1146
  it=49780000 t=817s T=0.050 cur~33485.0 tightened=33487.835 best=33490.458 acc=2366 worse=1146
  it=49800000 t=817s T=0.050 cur~33485.0 tightened=33487.835 best=33490.458 acc=2366 worse=1146
  it=49820000 t=818s T=0.050 cur~33485.0 tightened=33487.835 best=33490.458 acc=2366 worse=1146
  it=49840000 t=818s T=0.050 cur~33485.0 tightened=33487.835 best=33490.458 acc=2366 worse=1146
  it=49860000 t=818s T=0.050 cur~33485.0 tightened=33487.835 best=33490.458 acc=2366 worse=1146
  it=49880000 t=818s T=0.050 cur~33485.0 tightened=33487.835 best=33490.458 acc=2366 worse=1146
  it=49900000 t=819s T=0.050 cur~33485.0 tightened=33487.835 best=33490.458 acc=2366 worse=1146
  it=49920000 t=819s T=0.050 cur~33484.9 tightened=33487.835 best=33490.458 acc=2367 worse=1147
  it=49940000 t=819s T=0.050 cur~33484.9 tightened=33487.835 best=33490.458 acc=2367 worse=1147
  it=49960000 t=820s T=0.050 cur~33484.9 tightened=33487.835 best=33490.458 acc=2367 worse=1147
  it=49980000 t=820s T=0.050 cur~33484.9 tightened=33487.835 best=33490.458 acc=2367 worse=1147
  it=50000000 t=820s T=0.050 cur~33486.0 tightened=33487.835 best=33490.458 acc=2370 worse=1147
  [reheat] T<-2.0 resume best=33490.458
  it=50020000 t=821s T=0.271 cur~33484.6 tightened=33488.875 best=33490.458 acc=2375 worse=1151
  it=50040000 t=821s T=0.050 cur~33484.6 tightened=33488.875 best=33490.458 acc=2375 worse=1151
  it=50060000 t=821s T=0.050 cur~33484.6 tightened=33488.875 best=33490.458 acc=2375 worse=1151
  it=50080000 t=822s T=0.050 cur~33484.6 tightened=33488.875 best=33490.458 acc=2375 worse=1151
  it=50100000 t=822s T=0.050 cur~33485.3 tightened=33488.875 best=33490.458 acc=2376 worse=1151
  it=50120000 t=822s T=0.050 cur~33485.3 tightened=33488.875 best=33490.458 acc=2376 worse=1151
  it=50140000 t=823s T=0.050 cur~33485.3 tightened=33488.875 best=33490.458 acc=2376 worse=1151
  it=50160000 t=823s T=0.050 cur~33485.3 tightened=33488.875 best=33490.458 acc=2376 worse=1151
  it=50180000 t=823s T=0.050 cur~33485.6 tightened=33488.875 best=33490.458 acc=2377 worse=1151
  it=50200000 t=824s T=0.050 cur~33485.6 tightened=33488.875 best=33490.458 acc=2377 worse=1151
  it=50220000 t=824s T=0.050 cur~33485.6 tightened=33488.875 best=33490.458 acc=2377 worse=1151
  it=50240000 t=824s T=0.050 cur~33485.6 tightened=33488.875 best=33490.458 acc=2377 worse=1151
  it=50260000 t=824s T=0.050 cur~33485.6 tightened=33488.875 best=33490.458 acc=2379 worse=1152
  it=50280000 t=825s T=0.050 cur~33485.6 tightened=33488.875 best=33490.458 acc=2379 worse=1152
  it=50300000 t=825s T=0.050 cur~33485.6 tightened=33488.875 best=33490.458 acc=2379 worse=1152
  it=50320000 t=825s T=0.050 cur~33486.6 tightened=33488.875 best=33490.458 acc=2380 worse=1152
  it=50340000 t=826s T=0.050 cur~33488.9 tightened=33488.875 best=33490.458 acc=2381 worse=1152
  it=50360000 t=826s T=0.050 cur~33488.9 tightened=33488.875 best=33490.458 acc=2381 worse=1152
  it=50380000 t=826s T=0.050 cur~33488.9 tightened=33488.875 best=33490.458 acc=2381 worse=1152
  it=50400000 t=827s T=0.050 cur~33488.9 tightened=33488.875 best=33490.458 acc=2381 worse=1152
  [reheat] T<-2.0 resume best=33490.458
  it=50420000 t=827s T=0.271 cur~33480.1 tightened=33483.304 best=33490.458 acc=2385 worse=1156
  it=50440000 t=827s T=0.050 cur~33481.9 tightened=33483.304 best=33490.458 acc=2386 worse=1156
  it=50460000 t=828s T=0.050 cur~33481.9 tightened=33483.304 best=33490.458 acc=2386 worse=1156
  it=50480000 t=828s T=0.050 cur~33481.7 tightened=33483.304 best=33490.458 acc=2387 worse=1157
  it=50500000 t=828s T=0.050 cur~33482.7 tightened=33483.632 best=33490.458 acc=2390 worse=1157
  it=50520000 t=829s T=0.050 cur~33485.8 tightened=33489.622 best=33490.458 acc=2391 worse=1157
  it=50540000 t=829s T=0.050 cur~33485.8 tightened=33489.622 best=33490.458 acc=2391 worse=1157
  it=50560000 t=829s T=0.050 cur~33485.8 tightened=33489.622 best=33490.458 acc=2391 worse=1157
  it=50580000 t=830s T=0.050 cur~33485.8 tightened=33489.622 best=33490.458 acc=2391 worse=1157
  it=50600000 t=830s T=0.050 cur~33485.8 tightened=33489.622 best=33490.458 acc=2391 worse=1157
  it=50620000 t=830s T=0.050 cur~33485.8 tightened=33489.622 best=33490.458 acc=2391 worse=1157
  it=50640000 t=831s T=0.050 cur~33485.8 tightened=33489.622 best=33490.458 acc=2391 worse=1157
