[E-582] matching-i |T|=25000 nodes=5001/5001/5001 bank=33490.458 start(tightened)=33490.458 T0=2.0 cool=0.9999 tabuK=200 fill_every=20000 seed=1
  it=20000 t=0s T=0.271 cur~33464.6 tightened=33487.582 best=33490.458 acc=16 worse=12
  it=38380000 t=636s T=0.050 cur~33487.1 tightened=33487.093 best=33490.458 acc=1871 worse=911
  it=38400000 t=636s T=0.050 cur~33487.1 tightened=33487.093 best=33490.458 acc=1871 worse=911
  [reheat] T<-2.0 resume best=33490.458
  it=38420000 t=636s T=0.271 cur~33484.9 tightened=33487.847 best=33490.458 acc=1874 worse=914
  it=38440000 t=637s T=0.050 cur~33484.8 tightened=33487.729 best=33490.458 acc=1875 worse=915
  it=38460000 t=637s T=0.050 cur~33484.8 tightened=33487.729 best=33490.458 acc=1875 worse=915
  it=38480000 t=637s T=0.050 cur~33484.8 tightened=33487.729 best=33490.458 acc=1875 worse=915
  it=38500000 t=638s T=0.050 cur~33484.8 tightened=33487.729 best=33490.458 acc=1875 worse=915
  it=38520000 t=638s T=0.050 cur~33484.8 tightened=33487.729 best=33490.458 acc=1875 worse=915
  it=38540000 t=639s T=0.050 cur~33484.8 tightened=33487.729 best=33490.458 acc=1875 worse=915
  it=38560000 t=639s T=0.050 cur~33484.8 tightened=33487.729 best=33490.458 acc=1875 worse=915
  it=38580000 t=639s T=0.050 cur~33484.7 tightened=33487.692 best=33490.458 acc=1876 worse=916
  it=38600000 t=640s T=0.050 cur~33484.7 tightened=33487.692 best=33490.458 acc=1876 worse=916
  it=38620000 t=640s T=0.050 cur~33484.7 tightened=33487.692 best=33490.458 acc=1876 worse=916
  it=38640000 t=640s T=0.050 cur~33484.7 tightened=33487.692 best=33490.458 acc=1876 worse=916
  it=38660000 t=641s T=0.050 cur~33485.6 tightened=33488.565 best=33490.458 acc=1878 worse=916
  it=38680000 t=641s T=0.050 cur~33485.6 tightened=33488.565 best=33490.458 acc=1878 worse=916
  it=38700000 t=642s T=0.050 cur~33485.6 tightened=33488.565 best=33490.458 acc=1878 worse=916
  it=38720000 t=642s T=0.050 cur~33485.6 tightened=33488.565 best=33490.458 acc=1878 worse=916
  it=38740000 t=642s T=0.050 cur~33485.6 tightened=33488.565 best=33490.458 acc=1878 worse=916
  it=38760000 t=643s T=0.050 cur~33485.6 tightened=33488.565 best=33490.458 acc=1878 worse=916
  it=38780000 t=643s T=0.050 cur~33488.6 tightened=33488.565 best=33490.458 acc=1879 worse=916
  it=38800000 t=643s T=0.050 cur~33488.7 tightened=33488.683 best=33490.458 acc=1880 worse=916
  [reheat] T<-2.0 resume best=33490.458
  it=38820000 t=644s T=0.271 cur~33463.5 tightened=33485.955 best=33490.458 acc=1895 worse=928
  it=38840000 t=644s T=0.050 cur~33466.9 tightened=33488.446 best=33490.458 acc=1897 worse=928
  it=38860000 t=644s T=0.050 cur~33466.9 tightened=33488.446 best=33490.458 acc=1897 worse=928
  it=38880000 t=645s T=0.050 cur~33466.9 tightened=33488.446 best=33490.458 acc=1897 worse=928
  it=38900000 t=645s T=0.050 cur~33466.9 tightened=33488.446 best=33490.458 acc=1897 worse=928
  it=38920000 t=645s T=0.050 cur~33467.8 tightened=33488.446 best=33490.458 acc=1899 worse=928
  it=38940000 t=646s T=0.050 cur~33470.2 tightened=33488.446 best=33490.458 acc=1901 worse=928
  it=38960000 t=646s T=0.050 cur~33470.6 tightened=33488.446 best=33490.458 acc=1902 worse=928
  it=38980000 t=646s T=0.050 cur~33481.9 tightened=33488.643 best=33490.458 acc=1904 worse=928
  it=39000000 t=647s T=0.050 cur~33481.9 tightened=33488.643 best=33490.458 acc=1904 worse=928
  it=39020000 t=647s T=0.050 cur~33481.9 tightened=33488.643 best=33490.458 acc=1904 worse=928
  it=39040000 t=647s T=0.050 cur~33481.9 tightened=33488.643 best=33490.458 acc=1904 worse=928
  it=39060000 t=648s T=0.050 cur~33481.9 tightened=33488.643 best=33490.458 acc=1904 worse=928
  it=39080000 t=648s T=0.050 cur~33486.0 tightened=33488.643 best=33490.458 acc=1906 worse=928
  it=39100000 t=648s T=0.050 cur~33488.3 tightened=33488.643 best=33490.458 acc=1907 worse=928
  it=39120000 t=649s T=0.050 cur~33488.3 tightened=33488.643 best=33490.458 acc=1907 worse=928
  it=39140000 t=649s T=0.050 cur~33489.9 tightened=33490.235 best=33490.458 acc=1908 worse=928
  it=39160000 t=649s T=0.050 cur~33489.9 tightened=33490.235 best=33490.458 acc=1908 worse=928
  it=39180000 t=650s T=0.050 cur~33489.9 tightened=33490.235 best=33490.458 acc=1908 worse=928
  it=39200000 t=650s T=0.050 cur~33489.9 tightened=33490.235 best=33490.458 acc=1908 worse=928
  [reheat] T<-2.0 resume best=33490.458
  it=39220000 t=650s T=0.271 cur~33460.5 tightened=33478.343 best=33490.458 acc=1919 worse=939
  it=39240000 t=651s T=0.050 cur~33462.1 tightened=33480.783 best=33490.458 acc=1923 worse=941
  it=39260000 t=651s T=0.050 cur~33480.5 tightened=33490.421 best=33490.458 acc=1927 worse=941
  it=39280000 t=651s T=0.050 cur~33481.1 tightened=33490.421 best=33490.458 acc=1928 worse=941
  it=39300000 t=652s T=0.050 cur~33481.2 tightened=33490.421 best=33490.458 acc=1929 worse=941
  it=39320000 t=652s T=0.050 cur~33483.0 tightened=33489.859 best=33490.458 acc=1931 worse=941
  it=39340000 t=652s T=0.050 cur~33482.9 tightened=33489.896 best=33490.458 acc=1933 worse=942
  it=39360000 t=653s T=0.050 cur~33483.1 tightened=33489.896 best=33490.458 acc=1934 worse=942
  it=39380000 t=653s T=0.050 cur~33483.1 tightened=33489.896 best=33490.458 acc=1934 worse=942
  it=39400000 t=653s T=0.050 cur~33483.1 tightened=33489.896 best=33490.458 acc=1934 worse=942
  it=39420000 t=654s T=0.050 cur~33484.5 tightened=33489.896 best=33490.458 acc=1935 worse=942
  it=39440000 t=654s T=0.050 cur~33484.5 tightened=33489.896 best=33490.458 acc=1935 worse=942
  it=39460000 t=654s T=0.050 cur~33489.8 tightened=33489.896 best=33490.458 acc=1936 worse=942
  it=39480000 t=655s T=0.050 cur~33489.8 tightened=33489.896 best=33490.458 acc=1936 worse=942
  it=39500000 t=655s T=0.050 cur~33489.8 tightened=33489.896 best=33490.458 acc=1936 worse=942
  it=39520000 t=655s T=0.050 cur~33489.8 tightened=33489.896 best=33490.458 acc=1936 worse=942
  it=39540000 t=656s T=0.050 cur~33489.8 tightened=33489.896 best=33490.458 acc=1936 worse=942
  it=39560000 t=656s T=0.050 cur~33489.8 tightened=33489.896 best=33490.458 acc=1936 worse=942
  it=39580000 t=656s T=0.050 cur~33489.8 tightened=33489.896 best=33490.458 acc=1936 worse=942
  it=39600000 t=657s T=0.050 cur~33489.8 tightened=33489.896 best=33490.458 acc=1936 worse=942
  [reheat] T<-2.0 resume best=33490.458
  it=39620000 t=657s T=0.271 cur~33482.2 tightened=33486.819 best=33490.458 acc=1940 worse=946
  it=39640000 t=657s T=0.050 cur~33482.2 tightened=33486.819 best=33490.458 acc=1940 worse=946
  it=39660000 t=658s T=0.050 cur~33482.2 tightened=33486.819 best=33490.458 acc=1940 worse=946
  it=39680000 t=658s T=0.050 cur~33483.8 tightened=33487.638 best=33490.458 acc=1941 worse=946
  it=39700000 t=658s T=0.050 cur~33483.8 tightened=33487.638 best=33490.458 acc=1941 worse=946
  it=39720000 t=659s T=0.050 cur~33483.8 tightened=33487.638 best=33490.458 acc=1941 worse=946
  it=39740000 t=659s T=0.050 cur~33483.8 tightened=33487.638 best=33490.458 acc=1941 worse=946
  it=39760000 t=659s T=0.050 cur~33483.6 tightened=33487.638 best=33490.458 acc=1942 worse=947
  it=39780000 t=660s T=0.050 cur~33483.6 tightened=33487.638 best=33490.458 acc=1942 worse=947
  it=39800000 t=660s T=0.050 cur~33483.6 tightened=33487.638 best=33490.458 acc=1942 worse=947
  it=39820000 t=660s T=0.050 cur~33483.6 tightened=33487.638 best=33490.458 acc=1942 worse=947
  it=39840000 t=661s T=0.050 cur~33483.8 tightened=33487.891 best=33490.458 acc=1943 worse=947
  it=39860000 t=661s T=0.050 cur~33483.8 tightened=33487.891 best=33490.458 acc=1943 worse=947
  it=39880000 t=661s T=0.050 cur~33483.8 tightened=33487.891 best=33490.458 acc=1943 worse=947
  it=39900000 t=662s T=0.050 cur~33483.8 tightened=33487.891 best=33490.458 acc=1943 worse=947
  it=39920000 t=662s T=0.050 cur~33484.1 tightened=33487.891 best=33490.458 acc=1944 worse=947
  it=39940000 t=662s T=0.050 cur~33485.4 tightened=33487.891 best=33490.458 acc=1945 worse=947
  it=39960000 t=662s T=0.050 cur~33485.4 tightened=33487.891 best=33490.458 acc=1945 worse=947
  it=39980000 t=663s T=0.050 cur~33485.4 tightened=33487.891 best=33490.458 acc=1945 worse=947
  it=40000000 t=663s T=0.050 cur~33485.4 tightened=33487.891 best=33490.458 acc=1945 worse=947
  [reheat] T<-2.0 resume best=33490.458
  it=40020000 t=663s T=0.271 cur~33480.1 tightened=33490.130 best=33490.458 acc=1951 worse=953
  it=40040000 t=664s T=0.050 cur~33480.8 tightened=33490.421 best=33490.458 acc=1953 worse=954
  it=40060000 t=664s T=0.050 cur~33480.8 tightened=33490.421 best=33490.458 acc=1953 worse=954
  it=40080000 t=664s T=0.050 cur~33484.3 tightened=33490.421 best=33490.458 acc=1955 worse=954
  it=40100000 t=665s T=0.050 cur~33484.3 tightened=33490.421 best=33490.458 acc=1955 worse=954
  it=40120000 t=665s T=0.050 cur~33485.7 tightened=33490.421 best=33490.458 acc=1957 worse=954
  it=40140000 t=665s T=0.050 cur~33486.2 tightened=33490.421 best=33490.458 acc=1958 worse=954
  it=40160000 t=666s T=0.050 cur~33486.2 tightened=33490.421 best=33490.458 acc=1958 worse=954
  it=40180000 t=666s T=0.050 cur~33486.2 tightened=33490.421 best=33490.458 acc=1958 worse=954
  it=40200000 t=666s T=0.050 cur~33486.3 tightened=33490.421 best=33490.458 acc=1959 worse=954
  it=40220000 t=667s T=0.050 cur~33486.2 tightened=33490.421 best=33490.458 acc=1960 worse=955
  it=40240000 t=667s T=0.050 cur~33486.2 tightened=33490.421 best=33490.458 acc=1960 worse=955
  it=40260000 t=668s T=0.050 cur~33489.3 tightened=33490.303 best=33490.458 acc=1962 worse=956
  it=40280000 t=668s T=0.050 cur~33489.3 tightened=33490.303 best=33490.458 acc=1962 worse=956
  it=40300000 t=668s T=0.050 cur~33489.3 tightened=33490.303 best=33490.458 acc=1962 worse=956
  it=40320000 t=668s T=0.050 cur~33489.3 tightened=33490.303 best=33490.458 acc=1962 worse=956
  it=40340000 t=669s T=0.050 cur~33489.5 tightened=33490.421 best=33490.458 acc=1963 worse=956
  it=40360000 t=669s T=0.050 cur~33489.5 tightened=33490.421 best=33490.458 acc=1963 worse=956
  it=40380000 t=669s T=0.050 cur~33489.5 tightened=33490.421 best=33490.458 acc=1963 worse=956
  it=40400000 t=670s T=0.050 cur~33489.5 tightened=33490.421 best=33490.458 acc=1963 worse=956
  [reheat] T<-2.0 resume best=33490.458
  it=40420000 t=670s T=0.271 cur~33481.9 tightened=33485.902 best=33490.458 acc=1970 worse=962
  it=40440000 t=670s T=0.050 cur~33484.1 tightened=33487.842 best=33490.458 acc=1972 worse=962
  it=40460000 t=671s T=0.050 cur~33485.2 tightened=33488.970 best=33490.458 acc=1973 worse=962
  it=40480000 t=671s T=0.050 cur~33485.2 tightened=33488.970 best=33490.458 acc=1973 worse=962
  it=40500000 t=671s T=0.050 cur~33486.6 tightened=33490.458 best=33490.458 acc=1975 worse=963
  it=40520000 t=672s T=0.050 cur~33486.4 tightened=33490.458 best=33490.458 acc=1976 worse=964
  it=40540000 t=672s T=0.050 cur~33489.1 tightened=33490.458 best=33490.458 acc=1978 worse=965
  it=40560000 t=672s T=0.050 cur~33489.2 tightened=33490.458 best=33490.458 acc=1979 worse=965
  it=40580000 t=673s T=0.050 cur~33489.2 tightened=33490.458 best=33490.458 acc=1979 worse=965
  it=40600000 t=673s T=0.050 cur~33489.2 tightened=33490.458 best=33490.458 acc=1979 worse=965
  it=40620000 t=673s T=0.050 cur~33489.4 tightened=33490.458 best=33490.458 acc=1980 worse=965
  it=40640000 t=674s T=0.050 cur~33489.4 tightened=33490.458 best=33490.458 acc=1980 worse=965
  it=40660000 t=674s T=0.050 cur~33489.4 tightened=33490.458 best=33490.458 acc=1980 worse=965
  it=40680000 t=674s T=0.050 cur~33489.4 tightened=33490.458 best=33490.458 acc=1980 worse=965
  it=40700000 t=675s T=0.050 cur~33489.4 tightened=33490.458 best=33490.458 acc=1980 worse=965
  it=40720000 t=675s T=0.050 cur~33489.7 tightened=33490.421 best=33490.458 acc=1982 worse=966
  it=40740000 t=675s T=0.050 cur~33490.3 tightened=33490.421 best=33490.458 acc=1983 worse=966
  it=40760000 t=676s T=0.050 cur~33490.4 tightened=33490.421 best=33490.458 acc=1984 worse=966
  it=40780000 t=676s T=0.050 cur~33490.4 tightened=33490.421 best=33490.458 acc=1984 worse=966
  it=40800000 t=676s T=0.050 cur~33490.4 tightened=33490.421 best=33490.458 acc=1984 worse=966
  [reheat] T<-2.0 resume best=33490.458
  it=40820000 t=677s T=0.271 cur~33476.8 tightened=33481.854 best=33490.458 acc=1991 worse=971
  it=40840000 t=677s T=0.050 cur~33478.9 tightened=33484.763 best=33490.458 acc=1993 worse=972
  it=40860000 t=677s T=0.050 cur~33478.9 tightened=33484.726 best=33490.458 acc=1994 worse=973
  it=40880000 t=678s T=0.050 cur~33478.9 tightened=33484.726 best=33490.458 acc=1994 worse=973
  it=40900000 t=678s T=0.050 cur~33478.9 tightened=33484.726 best=33490.458 acc=1994 worse=973
  it=40920000 t=678s T=0.050 cur~33478.9 tightened=33484.726 best=33490.458 acc=1994 worse=973
  it=40940000 t=679s T=0.050 cur~33481.0 tightened=33486.836 best=33490.458 acc=1995 worse=973
  it=40960000 t=679s T=0.050 cur~33481.6 tightened=33486.836 best=33490.458 acc=1996 worse=973
  it=40980000 t=679s T=0.050 cur~33481.6 tightened=33486.836 best=33490.458 acc=1996 worse=973
  it=41000000 t=680s T=0.050 cur~33481.6 tightened=33486.836 best=33490.458 acc=1996 worse=973
  it=41020000 t=680s T=0.050 cur~33481.6 tightened=33486.836 best=33490.458 acc=1996 worse=973
  it=41040000 t=680s T=0.050 cur~33481.8 tightened=33487.072 best=33490.458 acc=1997 worse=973
  it=41060000 t=681s T=0.050 cur~33481.8 tightened=33487.072 best=33490.458 acc=1997 worse=973
  it=41080000 t=681s T=0.050 cur~33481.8 tightened=33487.072 best=33490.458 acc=1997 worse=973
  it=41100000 t=681s T=0.050 cur~33485.2 tightened=33490.421 best=33490.458 acc=1998 worse=973
  it=41120000 t=682s T=0.050 cur~33485.2 tightened=33490.421 best=33490.458 acc=1998 worse=973
  it=41140000 t=682s T=0.050 cur~33490.1 tightened=33490.303 best=33490.458 acc=2000 worse=974
  it=41160000 t=682s T=0.050 cur~33490.1 tightened=33490.303 best=33490.458 acc=2000 worse=974
  it=41180000 t=683s T=0.050 cur~33490.2 tightened=33490.340 best=33490.458 acc=2001 worse=974
  it=41200000 t=683s T=0.050 cur~33490.2 tightened=33490.340 best=33490.458 acc=2001 worse=974
  [reheat] T<-2.0 resume best=33490.458
  it=41220000 t=683s T=0.271 cur~33490.5 tightened=33490.458 best=33490.458 acc=2001 worse=974
  it=41240000 t=684s T=0.050 cur~33490.3 tightened=33490.458 best=33490.458 acc=2002 worse=975
  it=41260000 t=684s T=0.050 cur~33490.3 tightened=33490.458 best=33490.458 acc=2002 worse=975
  it=41280000 t=684s T=0.050 cur~33490.3 tightened=33490.458 best=33490.458 acc=2002 worse=975
  it=41300000 t=685s T=0.050 cur~33490.1 tightened=33490.458 best=33490.458 acc=2003 worse=976
  it=41320000 t=685s T=0.050 cur~33490.1 tightened=33490.458 best=33490.458 acc=2003 worse=976
  it=41340000 t=685s T=0.050 cur~33490.1 tightened=33490.458 best=33490.458 acc=2003 worse=976
  it=41360000 t=686s T=0.050 cur~33490.1 tightened=33490.458 best=33490.458 acc=2003 worse=976
  it=41380000 t=686s T=0.050 cur~33490.1 tightened=33490.458 best=33490.458 acc=2003 worse=976
  it=41400000 t=686s T=0.050 cur~33490.3 tightened=33490.458 best=33490.458 acc=2004 worse=976
  it=41420000 t=687s T=0.050 cur~33490.3 tightened=33490.458 best=33490.458 acc=2004 worse=976
  it=41440000 t=687s T=0.050 cur~33490.3 tightened=33490.458 best=33490.458 acc=2004 worse=976
  it=41460000 t=687s T=0.050 cur~33490.3 tightened=33490.458 best=33490.458 acc=2004 worse=976
  it=41480000 t=688s T=0.050 cur~33490.3 tightened=33490.458 best=33490.458 acc=2004 worse=976
  it=41500000 t=688s T=0.050 cur~33490.3 tightened=33490.458 best=33490.458 acc=2004 worse=976
  it=41520000 t=688s T=0.050 cur~33490.1 tightened=33490.458 best=33490.458 acc=2005 worse=977
  it=41540000 t=689s T=0.050 cur~33490.1 tightened=33490.458 best=33490.458 acc=2005 worse=977
  it=41560000 t=689s T=0.050 cur~33490.1 tightened=33490.458 best=33490.458 acc=2005 worse=977
  it=41580000 t=689s T=0.050 cur~33490.0 tightened=33490.421 best=33490.458 acc=2006 worse=978
  it=41600000 t=690s T=0.050 cur~33490.0 tightened=33490.421 best=33490.458 acc=2006 worse=978
  [reheat] T<-2.0 resume best=33490.458
  it=41620000 t=690s T=0.271 cur~33485.2 tightened=33487.332 best=33490.458 acc=2014 worse=984
  it=41640000 t=690s T=0.050 cur~33488.1 tightened=33490.222 best=33490.458 acc=2015 worse=984
  it=41660000 t=691s T=0.050 cur~33488.1 tightened=33490.222 best=33490.458 acc=2015 worse=984
  it=41680000 t=691s T=0.050 cur~33488.1 tightened=33490.222 best=33490.458 acc=2015 worse=984
  it=41700000 t=691s T=0.050 cur~33488.1 tightened=33490.222 best=33490.458 acc=2015 worse=984
  it=41720000 t=692s T=0.050 cur~33488.1 tightened=33490.222 best=33490.458 acc=2015 worse=984
  it=41740000 t=692s T=0.050 cur~33488.1 tightened=33490.222 best=33490.458 acc=2015 worse=984
  it=41760000 t=692s T=0.050 cur~33488.4 tightened=33489.622 best=33490.458 acc=2017 worse=984
  it=41780000 t=693s T=0.050 cur~33488.8 tightened=33489.622 best=33490.458 acc=2018 worse=984
  it=41800000 t=693s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=2020 worse=984
  it=41820000 t=693s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=2020 worse=984
  it=41840000 t=693s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=2020 worse=984
  it=41860000 t=694s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=2020 worse=984
  it=41880000 t=694s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=2020 worse=984
  it=41900000 t=694s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=2020 worse=984
  it=41920000 t=694s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=2020 worse=984
  it=41940000 t=695s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=2020 worse=984
  it=41960000 t=695s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=2020 worse=984
  it=41980000 t=695s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=2020 worse=984
  it=42000000 t=695s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=2020 worse=984
  [reheat] T<-2.0 resume best=33490.458
  it=42020000 t=696s T=0.271 cur~33485.9 tightened=33488.682 best=33490.458 acc=2025 worse=989
  it=42040000 t=696s T=0.050 cur~33485.8 tightened=33488.682 best=33490.458 acc=2026 worse=990
  it=42060000 t=696s T=0.050 cur~33485.9 tightened=33488.682 best=33490.458 acc=2027 worse=990
  it=42080000 t=697s T=0.050 cur~33485.9 tightened=33488.682 best=33490.458 acc=2027 worse=990
  it=42100000 t=697s T=0.050 cur~33485.9 tightened=33488.682 best=33490.458 acc=2027 worse=990
  it=42120000 t=697s T=0.050 cur~33488.1 tightened=33488.905 best=33490.458 acc=2029 worse=990
  it=42140000 t=698s T=0.050 cur~33489.1 tightened=33489.949 best=33490.458 acc=2031 worse=991
  it=42160000 t=698s T=0.050 cur~33489.1 tightened=33489.949 best=33490.458 acc=2031 worse=991
  it=42180000 t=698s T=0.050 cur~33489.2 tightened=33489.949 best=33490.458 acc=2032 worse=991
  it=42200000 t=699s T=0.050 cur~33489.5 tightened=33489.949 best=33490.458 acc=2034 worse=991
  it=42220000 t=699s T=0.050 cur~33489.5 tightened=33489.949 best=33490.458 acc=2034 worse=991
  it=42240000 t=699s T=0.050 cur~33489.5 tightened=33489.949 best=33490.458 acc=2034 worse=991
  it=42260000 t=700s T=0.050 cur~33489.8 tightened=33489.949 best=33490.458 acc=2035 worse=991
  it=42280000 t=700s T=0.050 cur~33489.8 tightened=33489.949 best=33490.458 acc=2035 worse=991
  it=42300000 t=700s T=0.050 cur~33489.8 tightened=33489.949 best=33490.458 acc=2035 worse=991
  it=42320000 t=701s T=0.050 cur~33489.9 tightened=33489.949 best=33490.458 acc=2036 worse=991
  it=42340000 t=701s T=0.050 cur~33489.9 tightened=33489.949 best=33490.458 acc=2036 worse=991
  it=42360000 t=701s T=0.050 cur~33489.9 tightened=33489.949 best=33490.458 acc=2036 worse=991
  it=42380000 t=702s T=0.050 cur~33489.9 tightened=33489.949 best=33490.458 acc=2036 worse=991
  it=42400000 t=702s T=0.050 cur~33489.9 tightened=33489.949 best=33490.458 acc=2036 worse=991
  [reheat] T<-2.0 resume best=33490.458
  it=42420000 t=702s T=0.271 cur~33469.5 tightened=33488.223 best=33490.458 acc=2046 worse=1000
  it=42440000 t=702s T=0.050 cur~33482.5 tightened=33488.714 best=33490.458 acc=2049 worse=1001
  it=42460000 t=703s T=0.050 cur~33482.5 tightened=33488.714 best=33490.458 acc=2049 worse=1001
  it=42480000 t=703s T=0.050 cur~33482.9 tightened=33488.832 best=33490.458 acc=2051 worse=1001
  it=42500000 t=703s T=0.050 cur~33482.9 tightened=33488.832 best=33490.458 acc=2051 worse=1001
  it=42520000 t=704s T=0.050 cur~33482.9 tightened=33488.832 best=33490.458 acc=2051 worse=1001
  it=42540000 t=704s T=0.050 cur~33485.9 tightened=33488.832 best=33490.458 acc=2052 worse=1001
  it=42560000 t=704s T=0.050 cur~33485.9 tightened=33488.832 best=33490.458 acc=2052 worse=1001
  it=42580000 t=705s T=0.050 cur~33486.4 tightened=33489.320 best=33490.458 acc=2053 worse=1001
  it=42600000 t=705s T=0.050 cur~33486.4 tightened=33489.320 best=33490.458 acc=2053 worse=1001
  it=42620000 t=705s T=0.050 cur~33486.4 tightened=33489.320 best=33490.458 acc=2053 worse=1001
  it=42640000 t=706s T=0.050 cur~33486.7 tightened=33489.648 best=33490.458 acc=2054 worse=1001
  it=42660000 t=706s T=0.050 cur~33486.7 tightened=33489.648 best=33490.458 acc=2054 worse=1001
  it=42680000 t=706s T=0.050 cur~33486.7 tightened=33489.648 best=33490.458 acc=2054 worse=1001
  it=42700000 t=707s T=0.050 cur~33486.7 tightened=33489.648 best=33490.458 acc=2054 worse=1001
  it=42720000 t=707s T=0.050 cur~33486.7 tightened=33489.648 best=33490.458 acc=2054 worse=1001
  it=42740000 t=707s T=0.050 cur~33487.8 tightened=33489.648 best=33490.458 acc=2055 worse=1001
  it=42760000 t=708s T=0.050 cur~33487.8 tightened=33489.648 best=33490.458 acc=2055 worse=1001
  it=42780000 t=708s T=0.050 cur~33487.8 tightened=33489.648 best=33490.458 acc=2055 worse=1001
  it=42800000 t=708s T=0.050 cur~33487.8 tightened=33489.648 best=33490.458 acc=2055 worse=1001
  [reheat] T<-2.0 resume best=33490.458
  it=42820000 t=709s T=0.271 cur~33468.7 tightened=33484.348 best=33490.458 acc=2064 worse=1009
  it=42840000 t=709s T=0.050 cur~33468.7 tightened=33484.348 best=33490.458 acc=2064 worse=1009
  it=42860000 t=709s T=0.050 cur~33479.5 tightened=33489.483 best=33490.458 acc=2067 worse=1009
  it=42880000 t=710s T=0.050 cur~33480.4 tightened=33487.845 best=33490.458 acc=2069 worse=1009
  it=42900000 t=710s T=0.050 cur~33480.4 tightened=33487.845 best=33490.458 acc=2069 worse=1009
  it=42920000 t=710s T=0.050 cur~33480.4 tightened=33487.845 best=33490.458 acc=2069 worse=1009
  it=42940000 t=711s T=0.050 cur~33480.4 tightened=33487.845 best=33490.458 acc=2069 worse=1009
  it=42960000 t=711s T=0.050 cur~33480.4 tightened=33487.845 best=33490.458 acc=2069 worse=1009
  it=42980000 t=711s T=0.050 cur~33480.4 tightened=33487.845 best=33490.458 acc=2069 worse=1009
  it=43000000 t=712s T=0.050 cur~33483.2 tightened=33487.845 best=33490.458 acc=2070 worse=1009
  it=43020000 t=712s T=0.050 cur~33483.2 tightened=33487.845 best=33490.458 acc=2070 worse=1009
  it=43040000 t=712s T=0.050 cur~33483.9 tightened=33487.845 best=33490.458 acc=2071 worse=1009
  it=43060000 t=713s T=0.050 cur~33484.9 tightened=33487.845 best=33490.458 acc=2073 worse=1010
  it=43080000 t=713s T=0.050 cur~33484.9 tightened=33487.845 best=33490.458 acc=2073 worse=1010
  it=43100000 t=713s T=0.050 cur~33484.9 tightened=33487.845 best=33490.458 acc=2073 worse=1010
  it=43120000 t=714s T=0.050 cur~33486.4 tightened=33487.845 best=33490.458 acc=2074 worse=1010
  it=43140000 t=714s T=0.050 cur~33486.4 tightened=33487.845 best=33490.458 acc=2074 worse=1010
  it=43160000 t=714s T=0.050 cur~33488.0 tightened=33489.483 best=33490.458 acc=2075 worse=1010
  it=43180000 t=715s T=0.050 cur~33488.0 tightened=33489.483 best=33490.458 acc=2075 worse=1010
  it=43200000 t=715s T=0.050 cur~33488.0 tightened=33489.483 best=33490.458 acc=2075 worse=1010
  [reheat] T<-2.0 resume best=33490.458
  it=43220000 t=715s T=0.271 cur~33461.9 tightened=33470.108 best=33490.458 acc=2085 worse=1020
  it=43240000 t=716s T=0.050 cur~33464.6 tightened=33472.153 best=33490.458 acc=2087 worse=1020
  it=43260000 t=716s T=0.050 cur~33478.8 tightened=33480.648 best=33490.458 acc=2090 worse=1020
  it=43280000 t=716s T=0.050 cur~33478.8 tightened=33480.648 best=33490.458 acc=2090 worse=1020
  it=43300000 t=717s T=0.050 cur~33478.8 tightened=33480.648 best=33490.458 acc=2090 worse=1020
  it=43320000 t=717s T=0.050 cur~33478.8 tightened=33480.668 best=33490.458 acc=2091 worse=1020
  it=43340000 t=717s T=0.050 cur~33478.8 tightened=33480.668 best=33490.458 acc=2091 worse=1020
  it=43360000 t=718s T=0.050 cur~33480.2 tightened=33480.631 best=33490.458 acc=2093 worse=1021
  it=43380000 t=718s T=0.050 cur~33480.6 tightened=33481.021 best=33490.458 acc=2094 worse=1021
  it=43400000 t=718s T=0.050 cur~33480.6 tightened=33481.021 best=33490.458 acc=2094 worse=1021
  it=43420000 t=719s T=0.050 cur~33480.6 tightened=33481.021 best=33490.458 acc=2094 worse=1021
  it=43440000 t=719s T=0.050 cur~33480.6 tightened=33481.021 best=33490.458 acc=2094 worse=1021
  it=43460000 t=719s T=0.050 cur~33480.7 tightened=33481.058 best=33490.458 acc=2095 worse=1021
  it=43480000 t=720s T=0.050 cur~33480.7 tightened=33481.058 best=33490.458 acc=2095 worse=1021
  it=43500000 t=720s T=0.050 cur~33480.7 tightened=33481.058 best=33490.458 acc=2095 worse=1021
  it=43520000 t=720s T=0.050 cur~33480.7 tightened=33481.058 best=33490.458 acc=2095 worse=1021
  it=43540000 t=721s T=0.050 cur~33480.7 tightened=33481.058 best=33490.458 acc=2095 worse=1021
  it=43560000 t=721s T=0.050 cur~33480.7 tightened=33481.058 best=33490.458 acc=2095 worse=1021
